 frequency       AmagdB          Aphdeg         
 4.50262052e+06  2.65232830e+01  9.44321682e+01 
 4.60644974e+06  2.63271667e+01  9.42782112e+01 
 4.71267322e+06  2.61309697e+01  9.41264082e+01 
 4.82134619e+06  2.59346956e+01  9.39766848e+01 
 4.93252513e+06  2.57383480e+01  9.38289676e+01 
 5.04626783e+06  2.55419304e+01  9.36831838e+01 
 5.16263340e+06  2.53454458e+01  9.35392614e+01 
 5.28168234e+06  2.51488975e+01  9.33971292e+01 
 5.40347650e+06  2.49522885e+01  9.32567166e+01 
 5.52807921e+06  2.47556216e+01  9.31179537e+01 
 5.65555523e+06  2.45588996e+01  9.29807713e+01 
 5.78597080e+06  2.43621251e+01  9.28451008e+01 
 5.91939372e+06  2.41653007e+01  9.27108743e+01 
 6.05589334e+06  2.39684289e+01  9.25780243e+01 
 6.19554061e+06  2.37715119e+01  9.24464841e+01 
 6.33840810e+06  2.35745521e+01  9.23161874e+01 
 6.48457008e+06  2.33775516e+01  9.21870684e+01 
 6.63410251e+06  2.31805125e+01  9.20590620e+01 
 6.78708313e+06  2.29834368e+01  9.19321032e+01 
 6.94359143e+06  2.27863264e+01  9.18061277e+01 
 7.10370877e+06  2.25891833e+01  9.16810716e+01 
 7.26751838e+06  2.23920093e+01  9.15568714e+01 
 7.43510539e+06  2.21948060e+01  9.14334639e+01 
 7.60655691e+06  2.19975751e+01  9.13107861e+01 
 7.78196206e+06  2.18003183e+01  9.11887757e+01 
 7.96141200e+06  2.16030372e+01  9.10673702e+01 
 8.14500001e+06  2.14057333e+01  9.09465078e+01 
 8.33282151e+06  2.12084080e+01  9.08261265e+01 
 8.52497412e+06  2.10110627e+01  9.07061650e+01 
 8.72155772e+06  2.08136990e+01  9.05865616e+01 
 8.92267449e+06  2.06163181e+01  9.04672553e+01 
 9.12842895e+06  2.04189213e+01  9.03481848e+01 
 9.33892805e+06  2.02215099e+01  9.02292890e+01 
 9.55428121e+06  2.00240853e+01  9.01105071e+01 
 9.77460036e+06  1.98266486e+01  8.99917780e+01 
 1.00000000e+07  1.96292010e+01  8.98730409e+01 
 1.02305973e+07  1.94317437e+01  8.97542346e+01 
 1.04665121e+07  1.92342778e+01  8.96352983e+01 
 1.07078670e+07  1.90368046e+01  8.95161707e+01 
 1.09547876e+07  1.88393252e+01  8.93967908e+01 
 1.12074020e+07  1.86418406e+01  8.92770971e+01 
 1.14658417e+07  1.84443520e+01  8.91570282e+01 
 1.17302409e+07  1.82468605e+01  8.90365223e+01 
 1.20007371e+07  1.80493671e+01  8.89155176e+01 
 1.22774708e+07  1.78518730e+01  8.87939518e+01 
 1.25605860e+07  1.76543792e+01  8.86717626e+01 
 1.28502297e+07  1.74568869e+01  8.85488871e+01 
 1.31465525e+07  1.72593971e+01  8.84252623e+01 
